ID h1z_infall h2z_infall
23140915.0 -1.0 -1.0
23140971.0 -1.0 0.433332800191
23141972.0 -1.0 0.930173022477
23142485.0 -1.0 1.21968387256
23142658.0 -1.0 -1.0
23142670.0 -1.0 -1.0
23143220.0 -1.0 -1.0
23205054.0 -1.0 -1.0
23205143.0 -1.0 -1.0
23205150.0 -1.0 -1.0
23205161.0 -1.0 -1.0
23205177.0 -1.0 -1.0
23205258.0 -1.0 -1.0
23207652.0 -1.0 -1.0
23207911.0 -1.0 -1.0
10498934.0 0.394985347803 -1.0
10499229.0 0.404475486501 -1.0
10499392.0 0.316148395827 -1.0
10499591.0 0.439358579169 -1.0
10500108.0 0.268852166197 -1.0
10500582.0 0.258767605239 -1.0
10500627.0 0.088637009574 -1.0
10500900.0 2.87790060493 -1.0
10500957.0 0.502911972575 -1.0
10501171.0 0.327748425195 -1.0
10501279.0 3.83748406537 -1.0
10501513.0 1.0617555779 -1.0
10501840.0 0.520628004138 -1.0
10501907.0 0.44153478521 -1.0
10502004.0 1.19552456322 -1.0
10502021.0 2.15114265078 -1.0
10502337.0 0.370066047232 -1.0
10502339.0 0.362247487667 -1.0
10502402.0 1.72869417373 -1.0
10502465.0 1.72678673759 -1.0
10502498.0 1.73055184116 -1.0
10502542.0 2.14840208603 -1.0
10502640.0 2.0472387396 -1.0
10502648.0 2.01352174432 -1.0
10502862.0 2.88229768117 -1.0
10502931.0 1.18930753014 -1.0
10503010.0 1.10490938643 -1.0
10503023.0 1.73497825907 -1.0
10503024.0 2.11309317631 -1.0
10503073.0 2.30768575566 -1.0
10503201.0 0.162162000395 -1.0
10503241.0 1.75788317315 -1.0
10503248.0 3.10425609645 -1.0
10503322.0 1.76775210796 -1.0
10503328.0 3.2762310682 -1.0
10503333.0 1.73835494564 -1.0
10503553.0 -1.0 -1.0
10503710.0 -1.0 -1.0
10503711.0 -1.0 -1.0
10503716.0 -1.0 -1.0
10503803.0 3.22146170283 -1.0
10503925.0 1.22466665136 -1.0
10503966.0 0.51467643456 -1.0
10503975.0 1.32651148824 -1.0
10504000.0 2.49608093643 -1.0
10504084.0 0.665737829317 -1.0
10504102.0 7.07990098987 -1.0
10504223.0 0.775649113703 -1.0
10504239.0 0.679306467746 -1.0
10504250.0 1.746141845 -1.0
10504278.0 1.08224249698 -1.0
10504308.0 0.3209483403 -1.0
10504487.0 0.482976930819 -1.0
10504558.0 1.69686018343 -1.0
10504737.0 0.665301690594 -1.0
10504754.0 2.07142311028 -1.0
10504783.0 0.57987106113 -1.0
